substation,year,month,day,hour,consumption,date
FLORIDA,2023,1,7,3,-33.274135,2023-01-07
FLORIDA,2023,1,7,3,10.360586,2023-01-07
CNAVIA,2023,1,7,3,69.198533,2023-01-07
LOSALME,2023,1,7,4,42.783677,2023-01-07
LOSALME,2023,1,7,4,31.569964,2023-01-07
BUIN,2023,1,7,4,43.483525,2023-01-07
BUIN,2023,1,7,4,63.017547,2023-01-07
BUIN,2023,1,7,4,-145.716783,2023-01-07
LOSALME,2023,1,7,4,6.74133,2023-01-07
LOSALME,2023,1,7,4,25.171592,2023-01-07
CHENA,2023,1,7,4,-133.059327,2023-01-07
ELSALTO,2023,1,7,4,86.295287,2023-01-07
CHENA,2023,1,7,4,55.709007,2023-01-07
CHENA,2023,1,7,4,47.984368,2023-01-07
CHENA,2023,1,7,4,85.053146,2023-01-07
ELSALTO,2023,1,7,4,82.884562,2023-01-07
ELSALTO,2023,1,7,4,88.916146,2023-01-07
ELSALTO,2023,1,7,4,70.938562,2023-01-07
CNAVIA,2023,1,7,4,71.65397,2023-01-07
BUIN,2023,1,7,4,-0.230716,2023-01-07
CHENA,2023,1,7,4,79.602173,2023-01-07
BUIN,2023,1,7,4,37.423894,2023-01-07
FLORIDA,2023,1,7,4,54.93772,2023-01-07
FLORIDA,2023,1,7,4,-60.120134,2023-01-07
FLORIDA,2023,1,7,4,60.015228,2023-01-07
AJAHUEL,2023,1,7,4,-45.501976,2023-01-07
AJAHUEL,2023,1,7,4,-45.849048,2023-01-07
AJAHUEL,2023,1,7,4,-2.703858,2023-01-07
AJAHUEL,2023,1,7,4,113.598606,2023-01-07
CNAVIA,2023,1,7,4,62.114558,2023-01-07
CNAVIA,2023,1,7,4,54.641486,2023-01-07
CNAVIA,2023,1,7,4,71.307322,2023-01-07
CNAVIA,2023,1,7,4,-17.127749,2023-01-07
CNAVIA,2023,1,7,4,65.016601,2023-01-07
CNAVIA,2023,1,7,4,65.167287,2023-01-07
FLORIDA,2023,1,7,4,-32.414964,2023-01-07
FLORIDA,2023,1,7,4,-26.416609,2023-01-07
FLORIDA,2023,1,7,4,-6.455448,2023-01-07
FLORIDA,2023,1,7,4,10.196174,2023-01-07
CNAVIA,2023,1,7,4,-104.630943,2023-01-07
CNAVIA,2023,1,7,4,-107.01881,2023-01-07
FLORIDA,2023,1,7,4,3.663522,2023-01-07
LOSALME,2023,1,7,5,6.056651,2023-01-07
BUIN,2023,1,7,5,43.888967,2023-01-07
BUIN,2023,1,7,5,-140.032696,2023-01-07
BUIN,2023,1,7,5,60.4609,2023-01-07
LOSALME,2023,1,7,5,24.091693,2023-01-07
LOSALME,2023,1,7,5,30.193023,2023-01-07
LOSALME,2023,1,7,5,40.577198,2023-01-07
CHENA,2023,1,7,5,-127.546993,2023-01-07
BUIN,2023,1,7,5,-0.230716,2023-01-07
CHENA,2023,1,7,5,55.49995,2023-01-07
CHENA,2023,1,7,5,45.209674,2023-01-07
CHENA,2023,1,7,5,79.564785,2023-01-07
ELSALTO,2023,1,7,5,84.770813,2023-01-07
ELSALTO,2023,1,7,5,81.294396,2023-01-07
ELSALTO,2023,1,7,5,87.440562,2023-01-07
ELSALTO,2023,1,7,5,69.717062,2023-01-07
CNAVIA,2023,1,7,5,70.270398,2023-01-07
CHENA,2023,1,7,5,77.399948,2023-01-07
FLORIDA,2023,1,7,5,54.369699,2023-01-07
BUIN,2023,1,7,5,33.894544,2023-01-07
FLORIDA,2023,1,7,5,-60.514584,2023-01-07
AJAHUEL,2023,1,7,5,-45.419595,2023-01-07
AJAHUEL,2023,1,7,5,-45.730809,2023-01-07
AJAHUEL,2023,1,7,5,-2.689875,2023-01-07
AJAHUEL,2023,1,7,5,108.359962,2023-01-07
CNAVIA,2023,1,7,5,-17.85215,2023-01-07
CNAVIA,2023,1,7,5,59.733894,2023-01-07
CNAVIA,2023,1,7,5,53.069522,2023-01-07
CNAVIA,2023,1,7,5,69.213215,2023-01-07
FLORIDA,2023,1,7,5,59.578915,2023-01-07
CNAVIA,2023,1,7,5,63.836146,2023-01-07
FLORIDA,2023,1,7,5,10.822355,2023-01-07
FLORIDA,2023,1,7,5,-32.125626,2023-01-07
FLORIDA,2023,1,7,5,-26.951285,2023-01-07
CNAVIA,2023,1,7,5,64.073292,2023-01-07
FLORIDA,2023,1,7,5,3.440254,2023-01-07
CNAVIA,2023,1,7,5,-106.574128,2023-01-07
CNAVIA,2023,1,7,5,-108.962607,2023-01-07
FLORIDA,2023,1,7,5,-5.826554,2023-01-07
CHENA,2023,1,7,6,-123.58941,2023-01-07
BUIN,2023,1,7,6,43.60576,2023-01-07
BUIN,2023,1,7,6,-136.593596,2023-01-07
BUIN,2023,1,7,6,58.559927,2023-01-07
LOSALME,2023,1,7,6,30.50989,2023-01-07
LOSALME,2023,1,7,6,39.686592,2023-01-07
LOSALME,2023,1,7,6,5.01103,2023-01-07
CHENA,2023,1,7,6,77.399948,2023-01-07
ELSALTO,2023,1,7,6,80.029951,2023-01-07
CHENA,2023,1,7,6,43.146618,2023-01-07
CHENA,2023,1,7,6,71.910729,2023-01-07
ELSALTO,2023,1,7,6,83.368729,2023-01-07
BUIN,2023,1,7,6,-0.230716,2023-01-07
ELSALTO,2023,1,7,6,87.907146,2023-01-07
ELSALTO,2023,1,7,6,70.186396,2023-01-07
CNAVIA,2023,1,7,6,68.44011,2023-01-07
BUIN,2023,1,7,6,32.614218,2023-01-07
CHENA,2023,1,7,6,56.48895,2023-01-07
FLORIDA,2023,1,7,6,53.584574,2023-01-07
LOSALME,2023,1,7,6,23.0504,2023-01-07
FLORIDA,2023,1,7,6,-59.09488,2023-01-07
FLORIDA,2023,1,7,6,58.378701,2023-01-07
AJAHUEL,2023,1,7,6,-44.500354,2023-01-07
AJAHUEL,2023,1,7,6,-2.702133,2023-01-07
AJAHUEL,2023,1,7,6,105.607402,2023-01-07
CNAVIA,2023,1,7,6,-17.925582,2023-01-07
CNAVIA,2023,1,7,6,59.872962,2023-01-07
CNAVIA,2023,1,7,6,51.144037,2023-01-07
CNAVIA,2023,1,7,6,67.578153,2023-01-07
CNAVIA,2023,1,7,6,63.930451,2023-01-07
AJAHUEL,2023,1,7,6,-44.141436,2023-01-07
CNAVIA,2023,1,7,6,-109.484804,2023-01-07
CNAVIA,2023,1,7,6,-107.019217,2023-01-07
FLORIDA,2023,1,7,6,2.239932,2023-01-07
FLORIDA,2023,1,7,6,-6.07569,2023-01-07
FLORIDA,2023,1,7,6,-26.324051,2023-01-07
FLORIDA,2023,1,7,6,-31.889891,2023-01-07
FLORIDA,2023,1,7,6,10.932904,2023-01-07
CNAVIA,2023,1,7,6,63.345286,2023-01-07
BUIN,2023,1,7,7,-136.433763,2023-01-07
BUIN,2023,1,7,7,57.348417,2023-01-07
LOSALME,2023,1,7,7,23.484489,2023-01-07
LOSALME,2023,1,7,7,30.631669,2023-01-07
LOSALME,2023,1,7,7,38.656498,2023-01-07
LOSALME,2023,1,7,7,5.175063,2023-01-07
CHENA,2023,1,7,7,-121.362743,2023-01-07
CHENA,2023,1,7,7,77.398894,2023-01-07
ELSALTO,2023,1,7,7,82.286618,2023-01-07
CHENA,2023,1,7,7,41.106951,2023-01-07
CHENA,2023,1,7,7,67.613618,2023-01-07
ELSALTO,2023,1,7,7,78.835507,2023-01-07
ELSALTO,2023,1,7,7,88.619284,2023-01-07
ELSALTO,2023,1,7,7,70.171729,2023-01-07
CNAVIA,2023,1,7,7,65.941421,2023-01-07
BUIN,2023,1,7,7,33.541348,2023-01-07
BUIN,2023,1,7,7,43.721582,2023-01-07
CHENA,2023,1,7,7,58.082646,2023-01-07
BUIN,2023,1,7,7,-0.230716,2023-01-07
CNAVIA,2023,1,7,7,-18.556707,2023-01-07
FLORIDA,2023,1,7,7,58.086857,2023-01-07
FLORIDA,2023,1,7,7,54.678297,2023-01-07
AJAHUEL,2023,1,7,7,-44.259797,2023-01-07
AJAHUEL,2023,1,7,7,-2.685063,2023-01-07
AJAHUEL,2023,1,7,7,105.50414,2023-01-07
CNAVIA,2023,1,7,7,59.147066,2023-01-07
CNAVIA,2023,1,7,7,50.46537,2023-01-07
CNAVIA,2023,1,7,7,66.247077,2023-01-07
CNAVIA,2023,1,7,7,62.662236,2023-01-07
AJAHUEL,2023,1,7,7,-43.911135,2023-01-07
CNAVIA,2023,1,7,7,-108.132245,2023-01-07
CNAVIA,2023,1,7,7,61.936443,2023-01-07
FLORIDA,2023,1,7,7,10.505466,2023-01-07
FLORIDA,2023,1,7,7,-31.554382,2023-01-07
FLORIDA,2023,1,7,7,-26.507647,2023-01-07
FLORIDA,2023,1,7,7,-61.250143,2023-01-07
FLORIDA,2023,1,7,7,-6.20195,2023-01-07
FLORIDA,2023,1,7,7,1.05389,2023-01-07
CNAVIA,2023,1,7,7,-105.773606,2023-01-07
CHENA,2023,1,7,8,-121.627327,2023-01-07
BUIN,2023,1,7,8,57.49549,2023-01-07
BUIN,2023,1,7,8,23.711153,2023-01-07
LOSALME,2023,1,7,8,30.079805,2023-01-07
LOSALME,2023,1,7,8,37.709837,2023-01-07
LOSALME,2023,1,7,8,5.385678,2023-01-07
BUIN,2023,1,7,8,-129.238097,2023-01-07
CHENA,2023,1,7,8,77.919896,2023-01-07
ELSALTO,2023,1,7,8,82.338146,2023-01-07
CHENA,2023,1,7,8,39.963451,2023-01-07
CHENA,2023,1,7,8,67.391479,2023-01-07
ELSALTO,2023,1,7,8,78.882645,2023-01-07
ELSALTO,2023,1,7,8,92.355951,2023-01-07
ELSALTO,2023,1,7,8,73.283784,2023-01-07
CNAVIA,2023,1,7,8,63.358668,2023-01-07
BUIN,2023,1,7,8,46.354272,2023-01-07
CHENA,2023,1,7,8,59.784562,2023-01-07
BUIN,2023,1,7,8,-0.230716,2023-01-07
LOSALME,2023,1,7,8,24.850884,2023-01-07
FLORIDA,2023,1,7,8,55.168279,2023-01-07
AJAHUEL,2023,1,7,8,-43.452651,2023-01-07
AJAHUEL,2023,1,7,8,-43.804038,2023-01-07
AJAHUEL,2023,1,7,8,20.453669,2023-01-07
AJAHUEL,2023,1,7,8,97.061191,2023-01-07
CNAVIA,2023,1,7,8,-20.818492,2023-01-07
CNAVIA,2023,1,7,8,58.344379,2023-01-07
CNAVIA,2023,1,7,8,50.522879,2023-01-07
CNAVIA,2023,1,7,8,66.756851,2023-01-07
CNAVIA,2023,1,7,8,61.279597,2023-01-07
FLORIDA,2023,1,7,8,58.878687,2023-01-07
CNAVIA,2023,1,7,8,-98.869544,2023-01-07
CNAVIA,2023,1,7,8,-96.888922,2023-01-07
FLORIDA,2023,1,7,8,1.556523,2023-01-07
FLORIDA,2023,1,7,8,-5.506909,2023-01-07
FLORIDA,2023,1,7,8,-25.112118,2023-01-07
FLORIDA,2023,1,7,8,-29.505143,2023-01-07
FLORIDA,2023,1,7,8,-3.404382,2023-01-07
FLORIDA,2023,1,7,8,-53.964701,2023-01-07
CNAVIA,2023,1,7,8,60.241333,2023-01-07
LOSALME,2023,1,7,9,40.899826,2023-01-07
LOSALME,2023,1,7,9,32.886325,2023-01-07
BUIN,2023,1,7,9,56.182807,2023-01-07
BUIN,2023,1,7,9,64.46197,2023-01-07
BUIN,2023,1,7,9,-121.885689,2023-01-07
LOSALME,2023,1,7,9,5.948512,2023-01-07
LOSALME,2023,1,7,9,26.851077,2023-01-07
CHENA,2023,1,7,9,-138.981632,2023-01-07
ELSALTO,2023,1,7,9,93.413286,2023-01-07
CHENA,2023,1,7,9,63.029784,2023-01-07
CHENA,2023,1,7,9,55.23384,2023-01-07
CHENA,2023,1,7,9,80.26209,2023-01-07
ELSALTO,2023,1,7,9,89.453786,2023-01-07
ELSALTO,2023,1,7,9,104.590812,2023-01-07
ELSALTO,2023,1,7,9,84.575868,2023-01-07
CNAVIA,2023,1,7,9,62.981825,2023-01-07
BUIN,2023,1,7,9,-0.230716,2023-01-07
CHENA,2023,1,7,9,80.913673,2023-01-07
FLORIDA,2023,1,7,9,57.63086,2023-01-07
BUIN,2023,1,7,9,-0.113527,2023-01-07
FLORIDA,2023,1,7,9,-40.527583,2023-01-07
AJAHUEL,2023,1,7,9,-41.047904,2023-01-07
AJAHUEL,2023,1,7,9,-41.391733,2023-01-07
AJAHUEL,2023,1,7,9,91.788491,2023-01-07
AJAHUEL,2023,1,7,9,66.28146,2023-01-07
CNAVIA,2023,1,7,9,-20.713571,2023-01-07
CNAVIA,2023,1,7,9,62.421293,2023-01-07
CNAVIA,2023,1,7,9,51.79677,2023-01-07
CNAVIA,2023,1,7,9,68.866909,2023-01-07
FLORIDA,2023,1,7,9,61.977259,2023-01-07
CNAVIA,2023,1,7,9,54.495998,2023-01-07
CNAVIA,2023,1,7,9,-56.055577,2023-01-07
CNAVIA,2023,1,7,9,-56.826937,2023-01-07
FLORIDA,2023,1,7,9,2.709492,2023-01-07
FLORIDA,2023,1,7,9,-4.92335,2023-01-07
FLORIDA,2023,1,7,9,-22.368153,2023-01-07
FLORIDA,2023,1,7,9,-29.835769,2023-01-07
FLORIDA,2023,1,7,9,-22.940573,2023-01-07
CNAVIA,2023,1,7,9,57.645492,2023-01-07
LOSALME,2023,1,7,10,54.083361,2023-01-07
LOSALME,2023,1,7,10,44.732047,2023-01-07
BUIN,2023,1,7,10,68.270036,2023-01-07
BUIN,2023,1,7,10,73.813219,2023-01-07
BUIN,2023,1,7,10,-142.775494,2023-01-07
LOSALME,2023,1,7,10,2.598852,2023-01-07
LOSALME,2023,1,7,10,25.733352,2023-01-07
CHENA,2023,1,7,10,-158.016215,2023-01-07
ELSALTO,2023,1,7,10,97.308287,2023-01-07
CHENA,2023,1,7,10,80.029811,2023-01-07
CHENA,2023,1,7,10,58.807423,2023-01-07
CHENA,2023,1,7,10,84.245368,2023-01-07
ELSALTO,2023,1,7,10,93.231064,2023-01-07
ELSALTO,2023,1,7,10,124.601228,2023-01-07
ELSALTO,2023,1,7,10,102.135396,2023-01-07
CNAVIA,2023,1,7,10,63.124342,2023-01-07
BUIN,2023,1,7,10,-0.314312,2023-01-07
CHENA,2023,1,7,10,96.561534,2023-01-07
BUIN,2023,1,7,10,-0.113527,2023-01-07
FLORIDA,2023,1,7,10,50.677629,2023-01-07
FLORIDA,2023,1,7,10,0.002441,2023-01-07
FLORIDA,2023,1,7,10,55.873628,2023-01-07
AJAHUEL,2023,1,7,10,-39.71104,2023-01-07
AJAHUEL,2023,1,7,10,-40.060277,2023-01-07
AJAHUEL,2023,1,7,10,146.290558,2023-01-07
AJAHUEL,2023,1,7,10,-3.98743,2023-01-07
CNAVIA,2023,1,7,10,64.283021,2023-01-07
CNAVIA,2023,1,7,10,61.144569,2023-01-07
CNAVIA,2023,1,7,10,76.108448,2023-01-07
CNAVIA,2023,1,7,10,-22.87594,2023-01-07
CNAVIA,2023,1,7,10,63.398705,2023-01-07
CNAVIA,2023,1,7,10,65.903952,2023-01-07
FLORIDA,2023,1,7,10,-33.918567,2023-01-07
FLORIDA,2023,1,7,10,-21.346761,2023-01-07
FLORIDA,2023,1,7,10,-12.07576,2023-01-07
FLORIDA,2023,1,7,10,-33.378754,2023-01-07
CNAVIA,2023,1,7,10,-55.104364,2023-01-07
CNAVIA,2023,1,7,10,-54.490544,2023-01-07
FLORIDA,2023,1,7,10,-3.368096,2023-01-07
LOSALME,2023,1,7,11,-2.745469,2023-01-07
BUIN,2023,1,7,11,70.115669,2023-01-07
BUIN,2023,1,7,11,-147.025884,2023-01-07
BUIN,2023,1,7,11,76.185488,2023-01-07
LOSALME,2023,1,7,11,22.504038,2023-01-07
LOSALME,2023,1,7,11,52.454202,2023-01-07
LOSALME,2023,1,7,11,63.439689,2023-01-07
CHENA,2023,1,7,11,-171.343855,2023-01-07
BUIN,2023,1,7,11,-0.113527,2023-01-07
CHENA,2023,1,7,11,97.558007,2023-01-07
CHENA,2023,1,7,11,55.626757,2023-01-07
CHENA,2023,1,7,11,78.64259,2023-01-07
ELSALTO,2023,1,7,11,100.614953,2023-01-07
ELSALTO,2023,1,7,11,96.505508,2023-01-07
ELSALTO,2023,1,7,11,144.930979,2023-01-07
ELSALTO,2023,1,7,11,120.758951,2023-01-07
CNAVIA,2023,1,7,11,65.284349,2023-01-07
CHENA,2023,1,7,11,114.917341,2023-01-07
BUIN,2023,1,7,11,-0.347906,2023-01-07
FLORIDA,2023,1,7,11,49.543627,2023-01-07
FLORIDA,2023,1,7,11,0.027962,2023-01-07
AJAHUEL,2023,1,7,11,-36.846444,2023-01-07
AJAHUEL,2023,1,7,11,-37.202104,2023-01-07
AJAHUEL,2023,1,7,11,154.742233,2023-01-07
AJAHUEL,2023,1,7,11,-6.095685,2023-01-07
CNAVIA,2023,1,7,11,-28.433087,2023-01-07
CNAVIA,2023,1,7,11,64.423069,2023-01-07
CNAVIA,2023,1,7,11,66.677531,2023-01-07
CNAVIA,2023,1,7,11,79.158678,2023-01-07
FLORIDA,2023,1,7,11,54.500539,2023-01-07
CNAVIA,2023,1,7,11,78.171652,2023-01-07
FLORIDA,2023,1,7,11,-30.150081,2023-01-07
FLORIDA,2023,1,7,11,-34.876156,2023-01-07
FLORIDA,2023,1,7,11,-19.759009,2023-01-07
CNAVIA,2023,1,7,11,81.280944,2023-01-07
FLORIDA,2023,1,7,11,-5.481757,2023-01-07
CNAVIA,2023,1,7,11,-59.047227,2023-01-07
CNAVIA,2023,1,7,11,-59.399066,2023-01-07
FLORIDA,2023,1,7,11,-15.465047,2023-01-07
LOSALME,2023,1,7,12,-3.587539,2023-01-07
BUIN,2023,1,7,12,71.783924,2023-01-07
BUIN,2023,1,7,12,-151.614252,2023-01-07
BUIN,2023,1,7,12,79.071308,2023-01-07
LOSALME,2023,1,7,12,22.717551,2023-01-07
LOSALME,2023,1,7,12,57.481981,2023-01-07
LOSALME,2023,1,7,12,69.409897,2023-01-07
CHENA,2023,1,7,12,-183.372243,2023-01-07
ELSALTO,2023,1,7,12,98.443286,2023-01-07
CHENA,2023,1,7,12,109.039035,2023-01-07
CHENA,2023,1,7,12,55.214645,2023-01-07
CHENA,2023,1,7,12,74.455729,2023-01-07
BUIN,2023,1,7,12,-0.347874,2023-01-07
ELSALTO,2023,1,7,12,94.307731,2023-01-07
ELSALTO,2023,1,7,12,155.339062,2023-01-07
ELSALTO,2023,1,7,12,129.06434,2023-01-07
CNAVIA,2023,1,7,12,66.480742,2023-01-07
CHENA,2023,1,7,12,130.081672,2023-01-07
FLORIDA,2023,1,7,12,46.21033,2023-01-07
BUIN,2023,1,7,12,-0.113527,2023-01-07
FLORIDA,2023,1,7,12,0.002441,2023-01-07
AJAHUEL,2023,1,7,12,-36.260188,2023-01-07
AJAHUEL,2023,1,7,12,-36.606817,2023-01-07
AJAHUEL,2023,1,7,12,164.800393,2023-01-07
AJAHUEL,2023,1,7,12,-8.875634,2023-01-07
CNAVIA,2023,1,7,12,-28.50001,2023-01-07
CNAVIA,2023,1,7,12,64.55999,2023-01-07
CNAVIA,2023,1,7,12,75.098232,2023-01-07
CNAVIA,2023,1,7,12,87.869911,2023-01-07
FLORIDA,2023,1,7,12,50.787071,2023-01-07
CNAVIA,2023,1,7,12,86.868204,2023-01-07
CNAVIA,2023,1,7,12,-51.777422,2023-01-07
CNAVIA,2023,1,7,12,-50.980629,2023-01-07
FLORIDA,2023,1,7,12,-6.55916,2023-01-07
FLORIDA,2023,1,7,12,-17.536736,2023-01-07
FLORIDA,2023,1,7,12,-14.156927,2023-01-07
FLORIDA,2023,1,7,12,-34.101839,2023-01-07
FLORIDA,2023,1,7,12,-30.71222,2023-01-07
CNAVIA,2023,1,7,12,90.892712,2023-01-07
LOSALME,2023,1,7,13,73.680055,2023-01-07
LOSALME,2023,1,7,13,60.472432,2023-01-07
BUIN,2023,1,7,13,74.950213,2023-01-07
BUIN,2023,1,7,13,83.738667,2023-01-07
BUIN,2023,1,7,13,-159.421693,2023-01-07
LOSALME,2023,1,7,13,-2.440961,2023-01-07
LOSALME,2023,1,7,13,24.141537,2023-01-07
CHENA,2023,1,7,13,-192.710221,2023-01-07
ELSALTO,2023,1,7,13,95.220872,2023-01-07
CHENA,2023,1,7,13,115.216134,2023-01-07
CHENA,2023,1,7,13,54.998919,2023-01-07
CHENA,2023,1,7,13,76.608192,2023-01-07
ELSALTO,2023,1,7,13,90.990888,2023-01-07
ELSALTO,2023,1,7,13,159.92128,2023-01-07
ELSALTO,2023,1,7,13,133.348241,2023-01-07
CNAVIA,2023,1,7,13,68.768162,2023-01-07
BUIN,2023,1,7,13,-0.347906,2023-01-07
CHENA,2023,1,7,13,140.771443,2023-01-07
BUIN,2023,1,7,13,-0.113527,2023-01-07
FLORIDA,2023,1,7,13,44.452883,2023-01-07
FLORIDA,2023,1,7,13,0.002441,2023-01-07
FLORIDA,2023,1,7,13,48.746056,2023-01-07
AJAHUEL,2023,1,7,13,-32.465567,2023-01-07
AJAHUEL,2023,1,7,13,-32.828173,2023-01-07
AJAHUEL,2023,1,7,13,173.48228,2023-01-07
AJAHUEL,2023,1,7,13,-9.030627,2023-01-07
CNAVIA,2023,1,7,13,64.55999,2023-01-07
CNAVIA,2023,1,7,13,83.242382,2023-01-07
CNAVIA,2023,1,7,13,95.489172,2023-01-07
CNAVIA,2023,1,7,13,-28.50001,2023-01-07
CNAVIA,2023,1,7,13,94.898469,2023-01-07
CNAVIA,2023,1,7,13,98.914032,2023-01-07
FLORIDA,2023,1,7,13,-34.607524,2023-01-07
FLORIDA,2023,1,7,13,-11.365449,2023-01-07
FLORIDA,2023,1,7,13,-17.90338,2023-01-07
FLORIDA,2023,1,7,13,-29.568762,2023-01-07
CNAVIA,2023,1,7,13,-47.694129,2023-01-07
CNAVIA,2023,1,7,13,-49.126935,2023-01-07
FLORIDA,2023,1,7,13,-6.016574,2023-01-07
BUIN,2023,1,7,14,78.773549,2023-01-07
LOSALME,2023,1,7,14,-4.055254,2023-01-07
BUIN,2023,1,7,14,-168.162112,2023-01-07
BUIN,2023,1,7,14,88.654754,2023-01-07
LOSALME,2023,1,7,14,23.094347,2023-01-07
LOSALME,2023,1,7,14,65.351795,2023-01-07
LOSALME,2023,1,7,14,80.050684,2023-01-07
CHENA,2023,1,7,14,-203.829188,2023-01-07
ELSALTO,2023,1,7,14,96.752731,2023-01-07
CHENA,2023,1,7,14,120.742119,2023-01-07
CHENA,2023,1,7,14,58.667006,2023-01-07
CHENA,2023,1,7,14,81.949923,2023-01-07
ELSALTO,2023,1,7,14,92.364398,2023-01-07
ELSALTO,2023,1,7,14,165.917895,2023-01-07
ELSALTO,2023,1,7,14,138.715979,2023-01-07
CNAVIA,2023,1,7,14,70.916455,2023-01-07
BUIN,2023,1,7,14,-0.113527,2023-01-07
CHENA,2023,1,7,14,148.745812,2023-01-07
BUIN,2023,1,7,14,-0.347906,2023-01-07
FLORIDA,2023,1,7,14,43.864157,2023-01-07
FLORIDA,2023,1,7,14,0.002441,2023-01-07
AJAHUEL,2023,1,7,14,-30.704779,2023-01-07
AJAHUEL,2023,1,7,14,-31.067339,2023-01-07
AJAHUEL,2023,1,7,14,183.307005,2023-01-07
AJAHUEL,2023,1,7,14,-9.025768,2023-01-07
CNAVIA,2023,1,7,14,-28.50001,2023-01-07
CNAVIA,2023,1,7,14,64.55999,2023-01-07
CNAVIA,2023,1,7,14,84.966547,2023-01-07
CNAVIA,2023,1,7,14,97.16031,2023-01-07
FLORIDA,2023,1,7,14,47.810333,2023-01-07
CNAVIA,2023,1,7,14,98.570238,2023-01-07
CNAVIA,2023,1,7,14,-41.447335,2023-01-07
CNAVIA,2023,1,7,14,-40.349703,2023-01-07
FLORIDA,2023,1,7,14,-7.285473,2023-01-07
FLORIDA,2023,1,7,14,-20.253097,2023-01-07
FLORIDA,2023,1,7,14,-9.504946,2023-01-07
FLORIDA,2023,1,7,14,-34.541406,2023-01-07
FLORIDA,2023,1,7,14,-27.257176,2023-01-07
CNAVIA,2023,1,7,14,103.419042,2023-01-07
LOSALME,2023,1,7,15,84.838453,2023-01-07
LOSALME,2023,1,7,15,68.841724,2023-01-07
BUIN,2023,1,7,15,81.953285,2023-01-07
BUIN,2023,1,7,15,92.185212,2023-01-07
BUIN,2023,1,7,15,-174.85354,2023-01-07
LOSALME,2023,1,7,15,-7.077566,2023-01-07
LOSALME,2023,1,7,15,19.540875,2023-01-07
CHENA,2023,1,7,15,-213.799132,2023-01-07
ELSALTO,2023,1,7,15,104.577731,2023-01-07
CHENA,2023,1,7,15,119.410008,2023-01-07
CHENA,2023,1,7,15,69.047646,2023-01-07
CHENA,2023,1,7,15,92.945006,2023-01-07
ELSALTO,2023,1,7,15,99.844397,2023-01-07
ELSALTO,2023,1,7,15,166.499868,2023-01-07
ELSALTO,2023,1,7,15,139.926173,2023-01-07
CNAVIA,2023,1,7,15,71.224056,2023-01-07
BUIN,2023,1,7,15,-0.347906,2023-01-07
CHENA,2023,1,7,15,148.721451,2023-01-07
FLORIDA,2023,1,7,15,43.743691,2023-01-07
BUIN,2023,1,7,15,-0.113527,2023-01-07
FLORIDA,2023,1,7,15,0.002441,2023-01-07
AJAHUEL,2023,1,7,15,-30.017457,2023-01-07
AJAHUEL,2023,1,7,15,-30.378908,2023-01-07
AJAHUEL,2023,1,7,15,189.090036,2023-01-07
AJAHUEL,2023,1,7,15,-9.022375,2023-01-07
CNAVIA,2023,1,7,15,-28.50001,2023-01-07
CNAVIA,2023,1,7,15,64.55999,2023-01-07
CNAVIA,2023,1,7,15,77.027841,2023-01-07
CNAVIA,2023,1,7,15,90.543021,2023-01-07
FLORIDA,2023,1,7,15,47.494291,2023-01-07
CNAVIA,2023,1,7,15,92.235245,2023-01-07
CNAVIA,2023,1,7,15,-4.608123,2023-01-07
CNAVIA,2023,1,7,15,-5.633326,2023-01-07
FLORIDA,2023,1,7,15,-9.1995,2023-01-07
FLORIDA,2023,1,7,15,-22.991008,2023-01-07
FLORIDA,2023,1,7,15,-6.745899,2023-01-07
FLORIDA,2023,1,7,15,-34.835357,2023-01-07
FLORIDA,2023,1,7,15,-24.95267,2023-01-07
CNAVIA,2023,1,7,15,97.881034,2023-01-07
LOSALME,2023,1,7,16,86.416472,2023-01-07
LOSALME,2023,1,7,16,70.380615,2023-01-07
BUIN,2023,1,7,16,80.902813,2023-01-07
BUIN,2023,1,7,16,91.436308,2023-01-07
BUIN,2023,1,7,16,-173.047522,2023-01-07
LOSALME,2023,1,7,16,-9.438246,2023-01-07
LOSALME,2023,1,7,16,15.621413,2023-01-07
CHENA,2023,1,7,16,-211.533799,2023-01-07
ELSALTO,2023,1,7,16,105.19273,2023-01-07
CHENA,2023,1,7,16,118.706812,2023-01-07
CHENA,2023,1,7,16,68.157007,2023-01-07
CHENA,2023,1,7,16,91.241757,2023-01-07
ELSALTO,2023,1,7,16,100.615509,2023-01-07
ELSALTO,2023,1,7,16,165.471367,2023-01-07
ELSALTO,2023,1,7,16,139.862729,2023-01-07
CNAVIA,2023,1,7,16,68.27145,2023-01-07
BUIN,2023,1,7,16,-0.347906,2023-01-07
CHENA,2023,1,7,16,147.583063,2023-01-07
BUIN,2023,1,7,16,-0.113527,2023-01-07
FLORIDA,2023,1,7,16,42.436574,2023-01-07
FLORIDA,2023,1,7,16,0.002441,2023-01-07
FLORIDA,2023,1,7,16,45.88756,2023-01-07
AJAHUEL,2023,1,7,16,-27.182903,2023-01-07
AJAHUEL,2023,1,7,16,-27.534135,2023-01-07
AJAHUEL,2023,1,7,16,186.724436,2023-01-07
AJAHUEL,2023,1,7,16,-9.014719,2023-01-07
CNAVIA,2023,1,7,16,64.55999,2023-01-07
CNAVIA,2023,1,7,16,75.427014,2023-01-07
CNAVIA,2023,1,7,16,86.402224,2023-01-07
CNAVIA,2023,1,7,16,-28.50001,2023-01-07
CNAVIA,2023,1,7,16,93.701544,2023-01-07
