substation,year,month,day,hour,consumption
ELSALTO,2022,3,4,6,63.27909
ELSALTO,2022,3,4,7,117.876065
ELSALTO,2022,3,4,7,113.776621
ELSALTO,2022,3,4,7,95.092868
ELSALTO,2022,3,4,7,70.160868
ELSALTO,2022,3,4,8,121.322176
ELSALTO,2022,3,4,8,117.023287
ELSALTO,2022,3,4,8,109.950535
ELSALTO,2022,3,4,8,79.122729
ELSALTO,2022,3,4,9,126.752176
ELSALTO,2022,3,4,9,131.262425
ELSALTO,2022,3,4,9,126.971812
ELSALTO,2022,3,4,9,91.750506
ELSALTO,2022,3,4,10,139.785503
ELSALTO,2022,3,4,10,134.764118
ELSALTO,2022,3,4,10,149.472839
ELSALTO,2022,3,4,10,110.936924
ELSALTO,2022,3,4,11,143.533281
ELSALTO,2022,3,4,11,138.736948
ELSALTO,2022,3,4,11,165.788868
ELSALTO,2022,3,4,11,122.541035
ELSALTO,2022,3,4,12,143.370504
ELSALTO,2022,3,4,12,138.14681
ELSALTO,2022,3,4,12,176.195979
ELSALTO,2022,3,4,12,130.511368
ELSALTO,2022,3,4,13,144.171615
ELSALTO,2022,3,4,13,139.061059
ELSALTO,2022,3,4,13,183.174034
ELSALTO,2022,3,4,13,135.393173
ELSALTO,2022,3,4,14,146.401615
ELSALTO,2022,3,4,14,140.83717
ELSALTO,2022,3,4,14,189.236923
ELSALTO,2022,3,4,14,140.450451
ELSALTO,2022,3,4,15,148.571615
ELSALTO,2022,3,4,15,142.857726
ELSALTO,2022,3,4,15,185.184785
ELSALTO,2022,3,4,15,137.253229
ELSALTO,2022,3,4,16,150.169948
ELSALTO,2022,3,4,16,144.41717
ELSALTO,2022,3,4,16,170.343923
ELSALTO,2022,3,4,16,123.352924
ELSALTO,2022,3,4,17,147.693837
ELSALTO,2022,3,4,17,141.69717
ELSALTO,2022,3,4,17,167.293757
ELSALTO,2022,3,4,17,121.465895
ELSALTO,2022,3,4,18,146.649948
ELSALTO,2022,3,4,18,140.789392
ELSALTO,2022,3,4,18,160.671701
ELSALTO,2022,3,4,18,117.702035
ELSALTO,2022,3,4,19,143.744392
ELSALTO,2022,3,4,19,137.954393
ELSALTO,2022,3,4,19,151.026229
ELSALTO,2022,3,4,19,111.956146
ELSALTO,2022,3,4,20,145.42852
ELSALTO,2022,3,4,20,139.848678
ELSALTO,2022,3,4,20,136.470245
ELSALTO,2022,3,4,20,102.624152
ELSALTO,2022,3,4,21,139.659948
ELSALTO,2022,3,4,21,145.249948
ELSALTO,2022,3,4,21,131.142201
ELSALTO,2022,3,4,21,95.828812
ELSALTO,2022,3,4,22,142.408837
ELSALTO,2022,3,4,22,136.664948
ELSALTO,2022,3,4,22,134.532757
ELSALTO,2022,3,4,22,99.472507
ELSALTO,2022,3,4,23,141.658837
ELSALTO,2022,3,4,23,136.28467
ELSALTO,2022,3,4,23,124.541618
ELSALTO,2022,3,4,23,91.593646
ELSALTO,2022,3,5,0,139.545032
ELSALTO,2022,3,5,0,134.351145
ELSALTO,2022,3,5,0,116.979534
ELSALTO,2022,3,5,0,86.909812
ELSALTO,2022,3,5,1,130.019287
ELSALTO,2022,3,5,1,125.220509
ELSALTO,2022,3,5,1,109.682729
ELSALTO,2022,3,5,1,80.718646
ELSALTO,2022,3,5,2,124.716065
ELSALTO,2022,3,5,2,119.897732
ELSALTO,2022,3,5,2,103.627534
ELSALTO,2022,3,5,2,76.205979
ELSALTO,2022,3,5,3,122.849398
ELSALTO,2022,3,5,3,118.30051
ELSALTO,2022,3,5,3,102.405535
ELSALTO,2022,3,5,3,76.379313
ELSALTO,2022,3,5,4,118.869954
ELSALTO,2022,3,5,4,114.309954
ELSALTO,2022,3,5,4,98.088451
ELSALTO,2022,3,5,4,72.705923
ELSALTO,2022,3,5,5,117.353287
ELSALTO,2022,3,5,5,113.235509
ELSALTO,2022,3,5,5,96.523395
ELSALTO,2022,3,5,5,71.581118
ELSALTO,2022,3,5,6,115.773287
ELSALTO,2022,3,5,6,111.607176
ELSALTO,2022,3,5,6,96.770257
ELSALTO,2022,3,5,6,72.285506
ELSALTO,2022,3,5,7,116.576065
ELSALTO,2022,3,5,7,112.375176
ELSALTO,2022,3,5,7,96.12509
ELSALTO,2022,3,5,7,70.577868
ELSALTO,2022,3,5,8,110.148925
ELSALTO,2022,3,5,8,114.293287
ELSALTO,2022,3,5,8,95.160868
ELSALTO,2022,3,5,8,69.040368
ELSALTO,2022,3,5,9,118.034954
ELSALTO,2022,3,5,9,113.563343
ELSALTO,2022,3,5,9,108.770868
ELSALTO,2022,3,5,9,79.701451
ELSALTO,2022,3,5,10,121.597732
ELSALTO,2022,3,5,10,117.158288
ELSALTO,2022,3,5,10,127.172285
ELSALTO,2022,3,5,10,92.858923
ELSALTO,2022,3,5,11,123.449954
ELSALTO,2022,3,5,11,118.724399
ELSALTO,2022,3,5,11,142.752729
ELSALTO,2022,3,5,11,103.680173
ELSALTO,2022,3,5,12,121.428287
ELSALTO,2022,3,5,12,116.530509
ELSALTO,2022,3,5,12,154.232617
ELSALTO,2022,3,5,12,112.075229
ELSALTO,2022,3,5,13,119.692732
ELSALTO,2022,3,5,13,114.787176
ELSALTO,2022,3,5,13,160.014423
ELSALTO,2022,3,5,13,116.011923
ELSALTO,2022,3,5,14,122.322732
ELSALTO,2022,3,5,14,117.325592
ELSALTO,2022,3,5,14,165.42934
