substation,year,month,day,hour,consumption
BUIN,2022,3,3,7,42.224554
BUIN,2022,3,3,8,80.699229
BUIN,2022,3,3,8,97.651897
BUIN,2022,3,3,8,-180.838331
BUIN,2022,3,3,8,-0.230716
BUIN,2022,3,3,8,1.631389
BUIN,2022,3,3,9,86.86586
BUIN,2022,3,3,9,-192.446255
BUIN,2022,3,3,9,104.844487
BUIN,2022,3,3,9,-0.230716
BUIN,2022,3,3,9,-0.113527
BUIN,2022,3,3,10,-199.143135
BUIN,2022,3,3,10,108.016931
BUIN,2022,3,3,10,-0.113527
BUIN,2022,3,3,10,90.400126
BUIN,2022,3,3,10,-0.230716
BUIN,2022,3,3,11,-205.22949
BUIN,2022,3,3,11,110.428687
BUIN,2022,3,3,11,-0.113527
BUIN,2022,3,3,11,94.068509
BUIN,2022,3,3,11,-0.230716
BUIN,2022,3,3,12,92.834571
BUIN,2022,3,3,12,111.253667
BUIN,2022,3,3,12,-204.804761
BUIN,2022,3,3,12,-0.230716
BUIN,2022,3,3,12,-0.113527
BUIN,2022,3,3,13,94.753838
BUIN,2022,3,3,13,110.786342
BUIN,2022,3,3,13,-206.262465
BUIN,2022,3,3,13,-0.230716
BUIN,2022,3,3,13,-0.113527
BUIN,2022,3,3,14,97.518562
BUIN,2022,3,3,14,114.527903
BUIN,2022,3,3,14,-212.766634
BUIN,2022,3,3,14,-0.230716
BUIN,2022,3,3,14,-0.113527
BUIN,2022,3,3,15,-223.375763
BUIN,2022,3,3,15,120.294463
BUIN,2022,3,3,15,102.354638
BUIN,2022,3,3,15,-0.230716
BUIN,2022,3,3,15,-0.113527
BUIN,2022,3,3,16,105.176849
BUIN,2022,3,3,16,-229.515912
BUIN,2022,3,3,16,123.599233
BUIN,2022,3,3,16,-0.230716
BUIN,2022,3,3,16,-0.113527
BUIN,2022,3,3,17,100.454739
BUIN,2022,3,3,17,119.121821
BUIN,2022,3,3,17,-220.324773
BUIN,2022,3,3,17,-0.230716
BUIN,2022,3,3,17,-0.113527
BUIN,2022,3,3,18,92.259171
BUIN,2022,3,3,18,-203.100878
BUIN,2022,3,3,18,110.066116
BUIN,2022,3,3,18,-0.113527
BUIN,2022,3,3,18,-0.230716
BUIN,2022,3,3,19,85.954387
BUIN,2022,3,3,19,104.888954
BUIN,2022,3,3,19,-191.644648
BUIN,2022,3,3,19,-0.230716
BUIN,2022,3,3,19,-0.113527
BUIN,2022,3,3,20,87.848883
BUIN,2022,3,3,20,108.099192
BUIN,2022,3,3,20,-196.729849
BUIN,2022,3,3,20,-0.230716
BUIN,2022,3,3,20,-0.113527
BUIN,2022,3,3,21,92.6791
BUIN,2022,3,3,21,-209.01324
BUIN,2022,3,3,21,115.56109
BUIN,2022,3,3,21,-0.113527
BUIN,2022,3,3,21,-0.230716
BUIN,2022,3,3,22,-213.250609
BUIN,2022,3,3,22,118.560419
BUIN,2022,3,3,22,-0.113527
BUIN,2022,3,3,22,93.923227
BUIN,2022,3,3,22,-0.230716
BUIN,2022,3,3,23,88.26982
BUIN,2022,3,3,23,110.656229
BUIN,2022,3,3,23,-199.687496
BUIN,2022,3,3,23,-0.230716
BUIN,2022,3,3,23,-0.113527
BUIN,2022,3,4,0,80.578166
BUIN,2022,3,4,0,100.565809
BUIN,2022,3,4,0,-181.920704
BUIN,2022,3,4,0,-0.230716
BUIN,2022,3,4,0,-0.113527
BUIN,2022,3,4,1,64.887464
BUIN,2022,3,4,1,82.227345
BUIN,2022,3,4,1,-197.977508
BUIN,2022,3,4,1,-0.230716
BUIN,2022,3,4,1,49.725677
BUIN,2022,3,4,2,57.205153
BUIN,2022,3,4,2,-176.737194
BUIN,2022,3,4,2,72.277323
BUIN,2022,3,4,2,-0.230716
BUIN,2022,3,4,2,46.087927
BUIN,2022,3,4,3,53.712294
BUIN,2022,3,4,3,-160.304082
BUIN,2022,3,4,3,66.537946
BUIN,2022,3,4,3,-0.230716
BUIN,2022,3,4,3,38.415739
BUIN,2022,3,4,4,52.672923
BUIN,2022,3,4,4,63.782174
BUIN,2022,3,4,4,-151.240223
BUIN,2022,3,4,4,-0.230716
BUIN,2022,3,4,4,32.96367
BUIN,2022,3,4,5,53.085299
BUIN,2022,3,4,5,-151.357168
BUIN,2022,3,4,5,64.322612
BUIN,2022,3,4,5,32.122999
BUIN,2022,3,4,5,-0.230716
BUIN,2022,3,4,6,54.827415
BUIN,2022,3,4,6,66.840652
BUIN,2022,3,4,6,-151.193673
BUIN,2022,3,4,6,-0.230716
BUIN,2022,3,4,6,27.784229
BUIN,2022,3,4,7,69.437437
BUIN,2022,3,4,7,82.564036
BUIN,2022,3,4,7,-152.969172
BUIN,2022,3,4,7,-0.230716
BUIN,2022,3,4,7,-0.113527
BUIN,2022,3,4,8,80.282556
BUIN,2022,3,4,8,-175.829303
BUIN,2022,3,4,8,94.828872
BUIN,2022,3,4,8,-0.230716
BUIN,2022,3,4,8,-0.113527
BUIN,2022,3,4,9,88.476985
BUIN,2022,3,4,9,-193.64948
BUIN,2022,3,4,9,104.427521
BUIN,2022,3,4,9,-0.230716
BUIN,2022,3,4,9,-0.113527
BUIN,2022,3,4,10,-201.800891
BUIN,2022,3,4,10,108.478039
BUIN,2022,3,4,10,-0.113527
BUIN,2022,3,4,10,92.58831
BUIN,2022,3,4,10,-0.230716
BUIN,2022,3,4,11,115.486511
BUIN,2022,3,4,11,-0.113527
BUIN,2022,3,4,11,-215.406648
BUIN,2022,3,4,11,99.151334
BUIN,2022,3,4,11,-0.230716
BUIN,2022,3,4,12,103.244072
BUIN,2022,3,4,12,119.407405
BUIN,2022,3,4,12,-223.463899
BUIN,2022,3,4,12,-0.230716
BUIN,2022,3,4,12,-0.113527
BUIN,2022,3,4,13,105.62373
BUIN,2022,3,4,13,122.160246
BUIN,2022,3,4,13,-228.590931
BUIN,2022,3,4,13,-0.230716
BUIN,2022,3,4,13,-0.113527
BUIN,2022,3,4,14,108.367718
BUIN,2022,3,4,14,-234.905318
BUIN,2022,3,4,14,125.728758
BUIN,2022,3,4,14,-0.113527
BUIN,2022,3,4,14,-0.230716
BUIN,2022,3,4,15,110.738913
BUIN,2022,3,4,15,-240.666554
BUIN,2022,3,4,15,129.120313
BUIN,2022,3,4,15,-0.230716
BUIN,2022,3,4,15,-0.113527
BUIN,2022,3,4,16,111.458032
BUIN,2022,3,4,16,130.053204
BUIN,2022,3,4,16,-242.321528
BUIN,2022,3,4,16,-0.230716
BUIN,2022,3,4,16,-0.113527
BUIN,2022,3,4,17,108.845948
BUIN,2022,3,4,17,-236.475654
BUIN,2022,3,4,17,126.824575
BUIN,2022,3,4,17,-0.113527
BUIN,2022,3,4,17,-0.230716
BUIN,2022,3,4,18,101.495901
BUIN,2022,3,4,18,118.030072
BUIN,2022,3,4,18,-220.289697
BUIN,2022,3,4,18,-0.230716
BUIN,2022,3,4,18,-0.113527
BUIN,2022,3,4,19,95.188741
BUIN,2022,3,4,19,111.830824
BUIN,2022,3,4,19,-207.779497
BUIN,2022,3,4,19,-0.230716
BUIN,2022,3,4,19,-0.113527
BUIN,2022,3,4,20,92.613427
BUIN,2022,3,4,20,-203.778396
BUIN,2022,3,4,20,110.414649
BUIN,2022,3,4,20,-0.230716
BUIN,2022,3,4,20,-0.113527
BUIN,2022,3,4,21,-213.74549
BUIN,2022,3,4,21,116.741967
BUIN,2022,3,4,21,-0.113527
BUIN,2022,3,4,21,96.263497
BUIN,2022,3,4,21,-0.230716
BUIN,2022,3,4,22,97.304821
BUIN,2022,3,4,22,119.049521
BUIN,2022,3,4,22,-217.094173
BUIN,2022,3,4,22,-0.230716
BUIN,2022,3,4,22,-0.113527
BUIN,2022,3,4,23,91.282659
BUIN,2022,3,4,23,111.154414
BUIN,2022,3,4,23,-203.172819
BUIN,2022,3,4,23,-0.230716
BUIN,2022,3,4,23,-0.113527
BUIN,2022,3,5,0,82.48757
BUIN,2022,3,5,0,100.140151
BUIN,2022,3,5,0,-183.571038
BUIN,2022,3,5,0,-0.230716
BUIN,2022,3,5,0,-0.113527
BUIN,2022,3,5,1,72.393015
BUIN,2022,3,5,1,-161.420229
BUIN,2022,3,5,1,87.88264
BUIN,2022,3,5,1,-0.230716
BUIN,2022,3,5,1,-0.113527
BUIN,2022,3,5,2,66.293801
BUIN,2022,3,5,2,-146.744387
BUIN,2022,3,5,2,79.257639
BUIN,2022,3,5,2,-0.230716
BUIN,2022,3,5,2,-0.113527
BUIN,2022,3,5,3,60.326197
BUIN,2022,3,5,3,72.018335
BUIN,2022,3,5,3,-133.563114
BUIN,2022,3,5,3,-0.230716
BUIN,2022,3,5,3,-0.113527
BUIN,2022,3,5,4,57.573421
BUIN,2022,3,5,4,-127.490023
BUIN,2022,3,5,4,68.67971
BUIN,2022,3,5,4,-0.113527
BUIN,2022,3,5,4,-0.230716
BUIN,2022,3,5,5,55.670983
BUIN,2022,3,5,5,66.135075
BUIN,2022,3,5,5,-123.053839
BUIN,2022,3,5,5,-0.230716
BUIN,2022,3,5,5,-0.113527
BUIN,2022,3,5,6,54.477866
BUIN,2022,3,5,6,65.202444
BUIN,2022,3,5,6,-120.935398
BUIN,2022,3,5,6,-0.230716
BUIN,2022,3,5,6,-0.113527
BUIN,2022,3,5,7,56.90248
BUIN,2022,3,5,7,-124.919915
BUIN,2022,3,5,7,66.778444
BUIN,2022,3,5,7,-0.230716
BUIN,2022,3,5,7,-0.113527
BUIN,2022,3,5,8,59.685855
BUIN,2022,3,5,8,-130.931645
BUIN,2022,3,5,8,70.02794
BUIN,2022,3,5,8,-0.230716
BUIN,2022,3,5,8,-0.113527
BUIN,2022,3,5,9,-134.372126
BUIN,2022,3,5,9,72.357208
BUIN,2022,3,5,9,-0.113527
BUIN,2022,3,5,9,60.799153
BUIN,2022,3,5,9,-0.230716
BUIN,2022,3,5,10,78.911637
BUIN,2022,3,5,10,-0.113527
BUIN,2022,3,5,10,-146.655517
BUIN,2022,3,5,10,66.561904
BUIN,2022,3,5,10,-0.230716
BUIN,2022,3,5,11,75.791277
BUIN,2022,3,5,11,89.527098
BUIN,2022,3,5,11,-166.148409
BUIN,2022,3,5,11,-0.230716
BUIN,2022,3,5,11,-0.113527
BUIN,2022,3,5,12,78.760072
BUIN,2022,3,5,12,92.942385
BUIN,2022,3,5,12,-172.46361
BUIN,2022,3,5,12,-0.230716
BUIN,2022,3,5,12,-0.113527
BUIN,2022,3,5,13,82.620092
BUIN,2022,3,5,13,-180.03184
BUIN,2022,3,5,13,96.630234
BUIN,2022,3,5,13,-0.113527
BUIN,2022,3,5,13,-0.230716
BUIN,2022,3,5,14,85.623751
BUIN,2022,3,5,14,-187.203012
BUIN,2022,3,5,14,100.782511
BUIN,2022,3,5,14,-0.230716
BUIN,2022,3,5,14,-0.113527
BUIN,2022,3,5,15,85.457114
BUIN,2022,3,5,15,100.985444
BUIN,2022,3,5,15,-187.270558
BUIN,2022,3,5,15,-0.230716
BUIN,2022,3,5,15,-0.113527
BUIN,2022,3,5,16,82.156152
BUIN,2022,3,5,16,-180.99027
BUIN,2022,3,5,16,97.990053
BUIN,2022,3,5,16,-0.113527
BUIN,2022,3,5,16,-0.230716
BUIN,2022,3,5,17,79.974739
BUIN,2022,3,5,17,97.227444
BUIN,2022,3,5,17,-178.061758
BUIN,2022,3,5,17,-0.230716
BUIN,2022,3,5,17,-0.113527
BUIN,2022,3,5,18,78.131905
BUIN,2022,3,5,18,95.95926
BUIN,2022,3,5,18,-174.937199
BUIN,2022,3,5,18,-0.230716
BUIN,2022,3,5,18,-0.113527
BUIN,2022,3,5,19,-173.662115
BUIN,2022,3,5,19,95.976839
BUIN,2022,3,5,19,76.836996
BUIN,2022,3,5,19,-0.113527
BUIN,2022,3,5,19,-0.230716
BUIN,2022,3,5,20,-167.727291
BUIN,2022,3,5,20,93.577193
BUIN,2022,3,5,20,-0.113527
BUIN,2022,3,5,20,73.34775
BUIN,2022,3,5,20,-0.230716
BUIN,2022,3,5,21,75.601723
BUIN,2022,3,5,21,97.769086
BUIN,2022,3,5,21,-174.140637
BUIN,2022,3,5,21,-0.230716
BUIN,2022,3,5,21,-0.113527
BUIN,2022,3,5,22,73.523111
BUIN,2022,3,5,22,97.860332
BUIN,2022,3,5,22,-172.257389
BUIN,2022,3,5,22,-0.230716
BUIN,2022,3,5,22,-0.113527
BUIN,2022,3,5,23,67.733276
BUIN,2022,3,5,23,90.404358
BUIN,2022,3,5,23,-159.32254
BUIN,2022,3,5,23,-0.230716
BUIN,2022,3,5,23,-0.113527
BUIN,2022,3,6,0,63.316738
BUIN,2022,3,6,0,-149.026078
BUIN,2022,3,6,0,84.503747
BUIN,2022,3,6,0,-0.230716
BUIN,2022,3,6,0,-0.113527
BUIN,2022,3,6,1,58.779982
BUIN,2022,3,6,1,-137.856148
BUIN,2022,3,6,1,77.838639
BUIN,2022,3,6,1,-0.230716
BUIN,2022,3,6,1,-0.113527
BUIN,2022,3,6,2,53.561771
BUIN,2022,3,6,2,70.367041
BUIN,2022,3,6,2,-125.196856
BUIN,2022,3,6,2,-0.230716
BUIN,2022,3,6,2,-0.113527
BUIN,2022,3,6,3,48.521785
BUIN,2022,3,6,3,-113.543603
BUIN,2022,3,6,3,63.727095
BUIN,2022,3,6,3,-0.113527
BUIN,2022,3,6,3,-0.230716
BUIN,2022,3,6,4,44.215567
BUIN,2022,3,6,4,58.273627
BUIN,2022,3,6,4,-103.820961
